t,open,high,low,close,volume,date_vn
1786677240,1751.73,1752.02,1751.64,1751.69,1131670,2026-08-14
1786677300,1751.71,1752.22,1751.4,1751.4,1307751,2026-08-14
1786677360,1751.21,1751.53,1751.09,1751.19,3207120,2026-08-14
1786677420,1751.18,1751.58,1751.06,1751.58,2330006,2026-08-14
1786677480,1751.45,1753.19,1751.45,1752.47,2417133,2026-08-14
1786677540,1752.43,1752.61,1751.97,1751.97,2017800,2026-08-14
1786677600,1751.91,1752.57,1751.91,1752.57,2356698,2026-08-14
1786677660,1752.42,1752.48,1751.9,1752.13,2967271,2026-08-14
1786677720,1752.06,1752.3,1751.89,1752.3,5453000,2026-08-14
1786677780,1752.25,1752.38,1752.0,1752.38,5663253,2026-08-14
1786677840,1752.54,1753.75,1752.54,1753.62,4658315,2026-08-14
1786677900,1753.61,1753.91,1753.2,1753.81,3364627,2026-08-14
1786677960,1753.64,1753.95,1753.45,1753.63,2681912,2026-08-14
1786678020,1753.83,1753.87,1753.35,1753.75,1726856,2026-08-14
1786678080,1753.82,1753.82,1753.22,1753.41,1449561,2026-08-14
1786678140,1753.07,1753.31,1752.48,1752.5,1700037,2026-08-14
1786678200,1752.35,1752.49,1751.77,1751.94,1618729,2026-08-14
1786678260,1751.98,1751.98,1751.44,1751.47,1154246,2026-08-14
1786678320,1751.54,1751.61,1750.95,1751.24,979572,2026-08-14
1786678380,1750.85,1751.43,1750.82,1751.25,1007529,2026-08-14
1786678440,1751.35,1752.16,1751.35,1752.16,1113186,2026-08-14
1786678500,1751.99,1753.51,1751.99,1753.19,1177839,2026-08-14
1786678560,1752.86,1753.03,1752.14,1752.14,995353,2026-08-14
1786678620,1752.09,1752.26,1751.85,1752.23,797379,2026-08-14
1786678680,1752.45,1753.18,1752.45,1752.96,1496637,2026-08-14
1786678740,1752.94,1754.03,1752.88,1754.03,1040461,2026-08-14
1786678800,1754.19,1754.19,1753.52,1753.78,1201207,2026-08-14
1786678860,1753.91,1753.92,1752.93,1752.93,1790930,2026-08-14
1786678920,1752.94,1753.88,1752.94,1753.83,977576,2026-08-14
1786678980,1753.87,1753.95,1753.31,1753.44,784627,2026-08-14
1786679040,1753.31,1753.64,1753.2,1753.53,1086858,2026-08-14
1786679100,1753.36,1753.47,1752.78,1752.97,1081913,2026-08-14
1786679160,1753.1,1754.77,1753.1,1754.54,965432,2026-08-14
1786679220,1754.3,1754.37,1753.89,1754.18,790486,2026-08-14
1786679280,1753.94,1754.28,1753.65,1754.28,782137,2026-08-14
1786679340,1754.14,1754.14,1753.37,1753.37,753192,2026-08-14
1786679400,1753.77,1754.1,1753.1,1753.19,848480,2026-08-14
1786679460,1753.08,1753.24,1752.35,1753.1,999325,2026-08-14
