t,open,high,low,close,volume,date_vn,best_bid,best_ask,bid_volume_1,ask_volume_1,bid_volume_2,ask_volume_2,bid_volume_3,ask_volume_3
1787280900,20.05,20.1,20.05,20.05,68900,2026-08-21,,,,,,,,
1787280960,20.1,20.1,20.0,20.0,202600,2026-08-21,,,,,,,,
1787281020,20.0,20.05,20.0,20.0,27300,2026-08-21,,,,,,,,
1787281080,20.0,20.0,20.0,20.0,28000,2026-08-21,,,,,,,,
1787281140,20.0,20.05,20.0,20.0,110700,2026-08-21,,,,,,,,
1787281200,20.0,20.0,19.95,19.95,166100,2026-08-21,,,,,,,,
1787281260,20.0,20.0,19.95,19.95,37600,2026-08-21,,,,,,,,
1787281320,20.0,20.0,19.95,19.95,32000,2026-08-21,,,,,,,,
1787281380,19.95,20.0,19.95,19.95,14200,2026-08-21,,,,,,,,
1787281440,19.95,20.0,19.95,20.0,7100,2026-08-21,,,,,,,,
1787281500,20.0,20.0,19.95,19.95,10800,2026-08-21,,,,,,,,
1787281560,20.0,20.0,19.95,20.0,222300,2026-08-21,,,,,,,,
1787281620,19.95,20.05,19.95,20.05,268500,2026-08-21,,,,,,,,
1787281680,20.05,20.1,20.05,20.05,331600,2026-08-21,,,,,,,,
1787281740,20.05,20.1,20.05,20.05,22400,2026-08-21,,,,,,,,
1787281800,20.05,20.05,20.05,20.05,129900,2026-08-21,,,,,,,,
1787281860,20.05,20.1,20.05,20.05,61200,2026-08-21,,,,,,,,
1787281920,20.05,20.1,20.05,20.1,8300,2026-08-21,,,,,,,,
1787281980,20.1,20.1,20.05,20.05,17200,2026-08-21,,,,,,,,
1787282040,20.05,20.1,20.05,20.1,46700,2026-08-21,,,,,,,,
1787282100,20.05,20.1,20.05,20.05,104800,2026-08-21,,,,,,,,
1787282160,20.05,20.1,20.05,20.05,184900,2026-08-21,,,,,,,,
1787282220,20.05,20.05,20.05,20.05,18900,2026-08-21,,,,,,,,
1787282280,20.05,20.05,20.0,20.05,8000,2026-08-21,,,,,,,,
1787282340,20.05,20.05,20.0,20.05,166300,2026-08-21,,,,,,,,
1787282400,20.05,20.05,20.0,20.05,16400,2026-08-21,,,,,,,,
1787282460,20.05,20.05,20.05,20.05,1800,2026-08-21,,,,,,,,
1787282520,20.05,20.05,20.0,20.05,33800,2026-08-21,,,,,,,,
1787282580,20.0,20.05,20.0,20.0,19400,2026-08-21,,,,,,,,
1787282640,20.0,20.05,20.0,20.0,100300,2026-08-21,,,,,,,,
1787282700,20.05,20.05,20.0,20.0,30500,2026-08-21,,,,,,,,
1787282760,20.05,20.05,20.0,20.0,31600,2026-08-21,,,,,,,,
1787282820,20.0,20.05,20.0,20.0,22600,2026-08-21,,,,,,,,
1787282880,20.0,20.05,20.0,20.0,31600,2026-08-21,,,,,,,,
1787282940,20.0,20.05,20.0,20.0,45800,2026-08-21,,,,,,,,
1787283000,20.0,20.05,20.0,20.0,60300,2026-08-21,,,,,,,,
1787283060,20.0,20.0,19.95,19.95,37600,2026-08-21,,,,,,,,
1787283120,20.0,20.0,19.95,20.0,3000,2026-08-21,,,,,,,,
1787283180,20.0,20.0,19.95,19.95,15800,2026-08-21,,,,,,,,
1787283240,20.0,20.0,20.0,20.0,10500,2026-08-21,,,,,,,,
1787283300,20.0,20.0,19.95,20.0,15800,2026-08-21,,,,,,,,
1787283360,20.0,20.0,20.0,20.0,20500,2026-08-21,,,,,,,,
1787283420,20.0,20.0,19.95,19.95,27900,2026-08-21,,,,,,,,
1787283480,19.95,19.95,19.95,19.95,1600,2026-08-21,,,,,,,,
1787283540,19.95,20.0,19.95,20.0,400,2026-08-21,,,,,,,,
1787283600,19.95,20.0,19.95,20.0,17900,2026-08-21,,,,,,,,
1787283660,20.0,20.0,20.0,20.0,7400,2026-08-21,,,,,,,,
1787283720,20.0,20.0,20.0,20.0,111300,2026-08-21,,,,,,,,
1787283780,20.0,20.0,19.95,19.95,12900,2026-08-21,,,,,,,,
1787283840,20.0,20.0,20.0,20.0,150000,2026-08-21,,,,,,,,
1787283900,20.0,20.05,20.0,20.0,11100,2026-08-21,,,,,,,,
1787283960,20.0,20.05,20.0,20.0,4900,2026-08-21,,,,,,,,
1787284020,20.0,20.05,20.0,20.05,26700,2026-08-21,,,,,,,,
1787284080,20.05,20.05,20.0,20.0,17800,2026-08-21,,,,,,,,
1787284140,20.0,20.05,20.0,20.05,12700,2026-08-21,,,,,,,,
1787284200,20.05,20.05,20.0,20.0,33000,2026-08-21,,,,,,,,
1787284260,20.0,20.0,20.0,20.0,700,2026-08-21,,,,,,,,
1787284320,20.0,20.05,20.0,20.0,220600,2026-08-21,,,,,,,,
1787284380,20.0,20.0,20.0,20.0,8800,2026-08-21,,,,,,,,
1787284440,20.05,20.05,20.0,20.0,5000,2026-08-21,,,,,,,,
