Date,BuyShares,BuyValue_billion,SellShares,SellValue_billion,NetShares,NetValue_billion
2025-11-12,337500,16.30784,360100,17.293275,-22600,-0.985435
2025-11-11,352900,16.97694,946800,45.40018,-593900,-28.42324
2025-11-10,263400,13.26718,149400,7.365865,114000,5.901315
2025-11-07,306800,15.641575,194100,9.927435,112700,5.71414
2025-11-06,247100,12.75711,418600,21.47059,-171500,-8.71348
2025-11-05,144800,7.47558,325800,16.8005,-181000,-9.32492
2025-11-04,445800,23.08519,282900,14.6188,162900,8.46639
2025-11-03,725900,37.17332,565000,28.79945,160900,8.37387
2025-10-31,173900,9.12566,462400,24.29068,-288500,-15.16502
2025-10-30,30600,1.60143,278100,14.58516,-247500,-12.98373
2025-10-29,45600,2.45816,405500,21.64415,-359900,-19.18599
2025-10-28,491800,26.03352,315900,16.65506,175900,9.37846
2025-10-27,148300,7.72147,811500,42.11712,-663200,-34.39565
2025-10-24,955800,49.86895,415500,21.56057,540300,28.30838
2025-10-23,679900,35.15677,201900,10.44084,478000,24.71593
2025-10-22,325700,16.040485,962500,47.61137,-636800,-31.570885
2025-10-21,740700,36.699235,604600,29.84875,136100,6.850485
2025-10-20,966300,48.49476,33800,1.671525,932500,46.823235
2025-10-17,305700,15.54214,350700,17.78463,-45000,-2.24249
2025-10-16,343300,17.64076,526800,26.94346,-183500,-9.3027
2025-10-15,231800,12.09385,208300,10.87082,23500,1.22303
2025-10-14,395300,20.6793,139800,7.30287,255500,13.37643
2025-10-13,561600,29.15999,505100,25.86936,56500,3.29063
2025-10-10,408700,20.99469,598400,30.63473,-189700,-9.64004
2025-10-09,251900,12.95298,838400,43.02186,-586500,-30.06888
2025-10-08,394000,20.97644,574400,30.45082,-180400,-9.47438
2025-10-07,330900,17.43541,440100,23.21408,-109200,-5.77867
2025-10-06,746500,38.80805,993100,51.30369,-246600,-12.49564
2025-10-03,750500,39.22709,218000,11.28937,532500,27.93772
2025-10-02,563000,29.38484,983100,51.3311,-420100,-21.94626
2025-10-01,351400,17.7986,315100,15.93752,36300,1.86108
2025-09-30,254400,12.517105,610200,29.611725,-355800,-17.09462
2025-09-29,252000,12.042235,342300,16.35191,-90300,-4.309675
2025-09-26,91400,4.43094,487300,23.474585,-395900,-19.043645
2025-09-25,638800,30.778665,184400,8.86544,454400,21.913225
2025-09-24,240200,11.294485,513802,23.875842,-273602,-12.581357
2025-09-23,149500,6.96196,347400,16.089505,-197900,-9.127545
2025-09-22,358700,16.727245,145100,6.75148,213600,9.975765
